Date,Country,Country_Temp,Country_Humidity,Country_Precipitation,Avg Temperature (C),Avg Humidity (%),Total Precipitation (mm),ziyaretci_sayisi
2023-04-01,PHL,27.11,73.39,402.67,16.272043010752686,72.81505376344086,64.66666666666667,18974.0
2023-07-01,PHL,27.1,76.65,849.09,24.968817204301075,59.33763440860215,29.133333333333336,19866.0
2023-10-01,PHL,26.63,77.07,743.99,15.349820788530463,68.77419354838709,141.86666666666667,15817.0
2024-01-01,PHL,25.46,75.23,427.89,9.42491657397108,71.02892102335929,65.7,13060.0
2024-04-01,PHL,27.28,72.83,403.66,18.25663082437276,65.27419354838709,42.06666666666667,20054.0
2024-07-01,PHL,27.2,76.14,852.37,25.138709677419353,61.07777777777778,38.1,7896.0
2024-10-01,PHL,26.63,76.37,720.34,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,PLW,27.22,79.42,630.36,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,PLW,27.37,79.06,518.59,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,PLW,27.43,79.32,924.23,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,PLW,27.58,78.9,713.76,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,PLW,27.27,79.05,704.29,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,PLW,27.52,78.95,544.37,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,PLW,27.46,78.77,919.44,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,PLW,27.53,78.58,739.91,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,PLW,27.31,78.53,666.88,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,PLW,27.51,78.4,534.68,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,PLW,27.49,78.5,926.42,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,PLW,27.59,78.22,733.95,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,PLW,27.27,78.06,637.23,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,PLW,27.52,77.71,543.08,17.54121863799283,67.17885304659498,45.833333333333336,0.0
2022-07-01,PLW,27.38,77.99,955.92,24.85555555555555,59.45304659498208,36.53333333333333,0.0
2022-10-01,PLW,27.59,77.81,738.42,14.849820788530463,68.09139784946235,37.266666666666666,0.0
2023-01-01,PLW,27.31,77.68,679.95,8.930491551459292,72.18894009216591,76.33333333333333,0.0
2023-04-01,PLW,27.56,77.44,553.93,16.272043010752686,72.81505376344086,64.66666666666667,0.0
2023-07-01,PLW,27.45,77.32,921.25,24.968817204301075,59.33763440860215,29.133333333333336,1.0
2023-10-01,PLW,27.65,77.27,749.76,15.349820788530463,68.77419354838709,141.86666666666667,0.0
2024-01-01,PLW,27.4,77.08,651.93,9.42491657397108,71.02892102335929,65.7,0.0
2024-04-01,PLW,27.61,76.83,534.21,18.25663082437276,65.27419354838709,42.06666666666667,1.0
2024-07-01,PLW,27.5,76.95,910.9,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,PLW,27.7,76.67,733.3,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,PNG,24.68,79.4,1143.42,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,PNG,24.47,80.26,1075.45,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,PNG,23.53,80.06,732.72,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,PNG,24.26,78.55,856.35,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,PNG,24.7,79.1,1149.77,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,PNG,24.48,79.85,1077.92,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,PNG,23.47,79.66,708.99,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,PNG,24.23,78.54,886.55,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,PNG,24.75,78.59,1149.57,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,PNG,24.51,79.31,1076.43,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,PNG,23.52,78.95,697.64,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,PNG,24.29,77.54,832.17,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,PNG,24.74,78.05,1143.01,6.649385560675884,69.68817204301075,73.13333333333334,2.0
2022-04-01,PNG,24.53,78.91,1074.89,17.54121863799283,67.17885304659498,45.833333333333336,3.0
2022-07-01,PNG,23.56,78.45,701.34,24.85555555555555,59.45304659498208,36.53333333333333,7.0
2022-10-01,PNG,24.33,77.33,871.43,14.849820788530463,68.09139784946235,37.266666666666666,2.0
2023-01-01,PNG,24.76,77.47,1140.24,8.930491551459292,72.18894009216591,76.33333333333333,1.0
2023-04-01,PNG,24.55,78.25,1065.62,16.272043010752686,72.81505376344086,64.66666666666667,8.0
2023-07-01,PNG,23.65,78.03,720.39,24.968817204301075,59.33763440860215,29.133333333333336,6.0
2023-10-01,PNG,24.37,76.74,870.27,15.349820788530463,68.77419354838709,141.86666666666667,6.0
2024-01-01,PNG,24.85,76.86,1138.95,9.42491657397108,71.02892102335929,65.7,3.0
2024-04-01,PNG,24.65,77.81,1081.63,18.25663082437276,65.27419354838709,42.06666666666667,11.0
2024-07-01,PNG,23.72,77.51,719.72,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,PNG,24.4,76.19,868.78,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,PRK,-7.18,63.3,86.88,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,PRK,7.69,60.81,214.86,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,PRK,21.61,75.99,674.17,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,PRK,9.85,66.53,228.26,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,PRK,-7.09,63.36,90.9,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,PRK,7.33,60.82,224.23,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,PRK,21.31,75.76,670.59,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,PRK,9.92,65.8,214.14,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,PRK,-7.22,62.97,87.62,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,PRK,7.74,60.66,220.54,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,PRK,21.35,75.2,665.62,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,PRK,9.99,65.73,215.88,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,PRK,-7.17,62.57,87.43,6.649385560675884,69.68817204301075,73.13333333333334,4.0
2022-04-01,PRK,8.32,59.86,205.95,17.54121863799283,67.17885304659498,45.833333333333336,0.0
2022-07-01,PRK,21.29,74.68,664.24,24.85555555555555,59.45304659498208,36.53333333333333,38.0
2022-10-01,PRK,10.14,65.1,208.37,14.849820788530463,68.09139784946235,37.266666666666666,28.0
2023-01-01,PRK,-6.68,61.92,85.28,8.930491551459292,72.18894009216591,76.33333333333333,15.0
2023-04-01,PRK,7.74,59.31,216.28,16.272043010752686,72.81505376344086,64.66666666666667,35.0
2023-07-01,PRK,21.64,74.25,677.72,24.968817204301075,59.33763440860215,29.133333333333336,1.0
2023-10-01,PRK,10.02,64.82,225.66,15.349820788530463,68.77419354838709,141.86666666666667,4.0
2024-01-01,PRK,-6.17,61.27,93.58,9.42491657397108,71.02892102335929,65.7,27.0
2024-04-01,PRK,7.97,59.75,230.2,18.25663082437276,65.27419354838709,42.06666666666667,13.0
2024-07-01,PRK,21.59,73.85,679.89,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,PRK,10.32,64.41,229.81,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,PYF,26.39,78.22,525.21,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,PYF,26.75,77.54,385.21,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,PYF,25.34,74.63,179.22,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,PYF,25.38,76.3,271.56,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,PYF,26.48,77.83,531.44,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,PYF,26.83,76.97,365.57,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,PYF,25.39,74.21,186.15,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,PYF,25.32,75.97,281.02,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,PYF,26.46,77.38,546.93,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,PYF,26.79,76.62,381.1,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,PYF,25.35,73.88,180.43,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,PYF,25.42,75.47,278.93,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,PYF,26.41,76.94,510.91,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,PYF,26.74,76.1,369.06,17.54121863799283,67.17885304659498,45.833333333333336,0.0
2022-07-01,PYF,25.41,73.49,181.37,24.85555555555555,59.45304659498208,36.53333333333333,0.0
2022-10-01,PYF,25.4,75.15,274.17,14.849820788530463,68.09139784946235,37.266666666666666,0.0
2023-01-01,PYF,26.46,76.37,512.6,8.930491551459292,72.18894009216591,76.33333333333333,0.0
2023-04-01,PYF,26.81,75.68,365.36,16.272043010752686,72.81505376344086,64.66666666666667,0.0
2023-07-01,PYF,25.38,72.92,187.83,24.968817204301075,59.33763440860215,29.133333333333336,0.0
2023-10-01,PYF,25.42,74.76,266.38,15.349820788530463,68.77419354838709,141.86666666666667,0.0
2024-01-01,PYF,26.53,75.8,497.84,9.42491657397108,71.02892102335929,65.7,0.0
2024-04-01,PYF,27.0,75.03,367.9,18.25663082437276,65.27419354838709,42.06666666666667,0.0
2024-07-01,PYF,25.51,72.65,187.83,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,PYF,25.5,74.2,281.03,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,SGP,26.76,78.23,521.76,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,SGP,27.82,78.34,533.94,18.11935483870968,66.00573476702509,28.066666666666663,4980.0
2019-07-01,SGP,27.77,78.35,540.98,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,SGP,27.47,79.03,682.84,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,SGP,26.82,78.16,531.15,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,SGP,28.01,78.19,574.29,16.76845878136201,62.81146953405018,64.10000000000001,11.0
2020-07-01,SGP,27.78,77.86,537.24,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,SGP,27.43,78.45,660.64,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,SGP,26.83,77.45,516.73,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,SGP,27.86,77.54,554.2,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,SGP,27.82,77.39,525.18,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,SGP,27.35,78.03,656.64,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,SGP,26.83,77.17,531.73,6.649385560675884,69.68817204301075,73.13333333333334,2383.0
2022-04-01,SGP,27.81,77.04,549.38,17.54121863799283,67.17885304659498,45.833333333333336,6051.0
2022-07-01,SGP,27.79,77.04,537.23,24.85555555555555,59.45304659498208,36.53333333333333,5057.0
2022-10-01,SGP,27.44,77.41,665.31,14.849820788530463,68.09139784946235,37.266666666666666,15685.0
2023-01-01,SGP,26.81,76.71,555.21,8.930491551459292,72.18894009216591,76.33333333333333,6357.0
2023-04-01,SGP,27.89,76.57,553.81,16.272043010752686,72.81505376344086,64.66666666666667,8299.0
2023-07-01,SGP,27.83,76.49,527.6,24.968817204301075,59.33763440860215,29.133333333333336,6290.0
2023-10-01,SGP,27.59,76.93,638.32,15.349820788530463,68.77419354838709,141.86666666666667,15285.0
2024-01-01,SGP,26.95,76.32,563.28,9.42491657397108,71.02892102335929,65.7,5475.0
2024-04-01,SGP,28.14,75.99,546.45,18.25663082437276,65.27419354838709,42.06666666666667,9719.0
2024-07-01,SGP,27.93,75.81,520.55,25.138709677419353,61.07777777777778,38.1,1662.0
2024-10-01,SGP,27.53,76.34,657.66,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,SLB,27.03,80.07,1056.64,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,SLB,26.88,80.56,945.36,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,SLB,26.25,80.73,792.31,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,SLB,26.63,80.15,851.15,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,SLB,27.05,79.65,1058.18,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,SLB,26.95,80.08,950.36,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,SLB,26.29,80.37,794.89,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,SLB,26.57,79.56,846.82,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,SLB,27.09,79.03,1034.79,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,SLB,26.98,79.46,951.57,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,SLB,26.28,79.77,784.39,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,SLB,26.55,79.1,818.42,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,SLB,27.05,78.51,1029.25,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,SLB,26.95,79.25,946.58,17.54121863799283,67.17885304659498,45.833333333333336,0.0
2022-07-01,SLB,26.3,79.14,762.59,24.85555555555555,59.45304659498208,36.53333333333333,0.0
2022-10-01,SLB,26.55,78.52,823.13,14.849820788530463,68.09139784946235,37.266666666666666,1.0
2023-01-01,SLB,27.07,78.16,1058.46,8.930491551459292,72.18894009216591,76.33333333333333,1.0
2023-04-01,SLB,27.01,78.55,937.73,16.272043010752686,72.81505376344086,64.66666666666667,0.0
2023-07-01,SLB,26.38,78.96,808.15,24.968817204301075,59.33763440860215,29.133333333333336,1.0
2023-10-01,SLB,26.66,78.06,813.63,15.349820788530463,68.77419354838709,141.86666666666667,0.0
2024-01-01,SLB,27.15,77.46,1043.91,9.42491657397108,71.02892102335929,65.7,0.0
2024-04-01,SLB,27.05,77.99,954.2,18.25663082437276,65.27419354838709,42.06666666666667,2.0
2024-07-01,SLB,26.38,78.37,808.49,25.138709677419353,61.07777777777778,38.1,2.0
2024-10-01,SLB,26.75,77.64,852.3,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,THA,24.89,62.93,59.62,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,THA,29.02,63.09,306.41,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,THA,28.16,74.11,683.92,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,THA,26.73,73.75,518.54,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,THA,24.89,62.55,60.59,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,THA,29.29,63.53,339.8,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,THA,28.18,74.0,687.16,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,THA,26.82,73.56,522.77,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,THA,24.72,62.31,60.88,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,THA,29.11,63.34,326.06,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,THA,28.27,73.68,690.94,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,THA,26.73,73.14,525.25,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,THA,24.75,61.48,58.19,6.649385560675884,69.68817204301075,73.13333333333334,2407.0
2022-04-01,THA,29.09,61.96,307.27,17.54121863799283,67.17885304659498,45.833333333333336,6719.0
2022-07-01,THA,28.18,72.82,690.96,24.85555555555555,59.45304659498208,36.53333333333333,6413.0
2022-10-01,THA,26.65,72.68,527.7,14.849820788530463,68.09139784946235,37.266666666666666,10793.0
2023-01-01,THA,24.43,61.84,63.76,8.930491551459292,72.18894009216591,76.33333333333333,7570.0
2023-04-01,THA,29.2,61.9,315.88,16.272043010752686,72.81505376344086,64.66666666666667,9420.0
2023-07-01,THA,28.26,72.52,694.09,24.968817204301075,59.33763440860215,29.133333333333336,6851.0
2023-10-01,THA,26.92,72.0,527.01,15.349820788530463,68.77419354838709,141.86666666666667,10387.0
2024-01-01,THA,25.1,60.79,60.83,9.42491657397108,71.02892102335929,65.7,7281.0
2024-04-01,THA,29.54,61.63,321.76,18.25663082437276,65.27419354838709,42.06666666666667,13247.0
2024-07-01,THA,28.41,72.01,692.72,25.138709677419353,61.07777777777778,38.1,3114.0
2024-10-01,THA,26.93,71.46,530.87,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,TLS,25.91,79.1,796.52,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,TLS,25.36,77.88,508.63,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,TLS,23.95,71.63,118.5,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,TLS,25.84,68.34,157.65,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,TLS,25.93,78.66,809.01,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,TLS,25.44,77.53,492.17,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,TLS,23.87,71.28,109.87,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,TLS,25.76,68.06,152.15,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,TLS,25.93,78.41,808.29,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,TLS,25.43,76.77,493.56,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,TLS,23.94,70.72,101.54,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,TLS,25.96,67.31,143.2,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,TLS,25.91,77.87,813.68,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,TLS,25.44,76.44,499.66,17.54121863799283,67.17885304659498,45.833333333333336,0.0
2022-07-01,TLS,23.97,70.17,113.51,24.85555555555555,59.45304659498208,36.53333333333333,0.0
2022-10-01,TLS,25.91,67.08,148.62,14.849820788530463,68.09139784946235,37.266666666666666,0.0
2023-01-01,TLS,25.98,77.31,814.3,8.930491551459292,72.18894009216591,76.33333333333333,0.0
2023-04-01,TLS,25.5,76.06,511.08,16.272043010752686,72.81505376344086,64.66666666666667,0.0
2023-07-01,TLS,24.1,69.9,105.37,24.968817204301075,59.33763440860215,29.133333333333336,0.0
2023-10-01,TLS,25.99,66.69,151.53,15.349820788530463,68.77419354838709,141.86666666666667,0.0
2024-01-01,TLS,26.11,76.72,812.06,9.42491657397108,71.02892102335929,65.7,0.0
2024-04-01,TLS,25.62,75.46,505.03,18.25663082437276,65.27419354838709,42.06666666666667,0.0
2024-07-01,TLS,24.16,69.29,115.76,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,TLS,26.0,66.28,156.92,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,TON,26.13,77.36,557.36,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,TON,25.87,75.23,478.9,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,TON,23.65,70.69,259.73,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,TON,24.04,74.06,316.88,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,TON,26.31,77.02,620.96,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,TON,25.91,74.86,518.02,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,TON,23.46,70.46,248.64,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,TON,24.01,73.06,297.82,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,TON,26.39,76.55,613.88,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,TON,26.15,74.27,497.43,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,TON,23.71,69.98,267.27,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,TON,24.08,72.81,314.78,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,TON,26.34,76.03,592.31,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,TON,26.04,73.82,490.92,17.54121863799283,67.17885304659498,45.833333333333336,2.0
2022-07-01,TON,23.75,69.58,270.77,24.85555555555555,59.45304659498208,36.53333333333333,0.0
2022-10-01,TON,23.97,72.25,314.04,14.849820788530463,68.09139784946235,37.266666666666666,1.0
2023-01-01,TON,26.35,75.63,581.86,8.930491551459292,72.18894009216591,76.33333333333333,0.0
2023-04-01,TON,25.98,73.46,520.54,16.272043010752686,72.81505376344086,64.66666666666667,1.0
2023-07-01,TON,23.72,69.0,252.81,24.968817204301075,59.33763440860215,29.133333333333336,4.0
2023-10-01,TON,24.19,71.9,311.23,15.349820788530463,68.77419354838709,141.86666666666667,5.0
2024-01-01,TON,26.48,75.04,600.07,9.42491657397108,71.02892102335929,65.7,2.0
2024-04-01,TON,26.09,73.14,508.82,18.25663082437276,65.27419354838709,42.06666666666667,2.0
2024-07-01,TON,23.76,68.89,273.63,25.138709677419353,61.07777777777778,38.1,0.0
2024-10-01,TON,24.11,71.37,314.35,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,TUV,27.85,77.77,931.09,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,TUV,27.8,79.02,811.22,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,TUV,27.6,78.98,614.86,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,TUV,27.67,77.48,563.5,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,TUV,27.84,77.27,875.8,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,TUV,27.81,78.52,774.07,16.76845878136201,62.81146953405018,64.10000000000001,0.0
2020-07-01,TUV,27.63,78.49,600.92,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,TUV,27.65,77.23,560.87,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,TUV,27.77,76.61,847.41,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,TUV,27.81,77.9,765.47,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,TUV,27.63,77.95,595.11,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,TUV,27.66,76.71,574.94,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,TUV,27.72,76.49,947.29,6.649385560675884,69.68817204301075,73.13333333333334,0.0
2022-04-01,TUV,27.69,77.8,780.72,17.54121863799283,67.17885304659498,45.833333333333336,2.0
2022-07-01,TUV,27.55,77.66,604.9,24.85555555555555,59.45304659498208,36.53333333333333,1.0
2022-10-01,TUV,27.67,76.29,592.33,14.849820788530463,68.09139784946235,37.266666666666666,1.0
2023-01-01,TUV,27.82,75.64,854.39,8.930491551459292,72.18894009216591,76.33333333333333,1.0
2023-04-01,TUV,27.82,77.15,768.95,16.272043010752686,72.81505376344086,64.66666666666667,2.0
2023-07-01,TUV,27.77,77.09,574.46,24.968817204301075,59.33763440860215,29.133333333333336,1.0
2023-10-01,TUV,27.83,75.95,575.8,15.349820788530463,68.77419354838709,141.86666666666667,0.0
2024-01-01,TUV,27.85,75.52,929.94,9.42491657397108,71.02892102335929,65.7,1.0
2024-04-01,TUV,27.83,76.59,782.7,18.25663082437276,65.27419354838709,42.06666666666667,5.0
2024-07-01,TUV,27.8,76.42,574.22,25.138709677419353,61.07777777777778,38.1,1.0
2024-10-01,TUV,27.79,74.96,567.76,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,TWN,15.68,76.29,378.55,8.475422427035332,70.20276497695852,77.66666666666667,25948.0
2019-04-01,TWN,20.56,76.82,587.49,18.11935483870968,66.00573476702509,28.066666666666663,10888.0
2019-07-01,TWN,25.18,77.71,1099.48,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,TWN,21.97,76.98,563.16,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,TWN,15.75,75.99,396.25,8.450129773822766,69.75046347793845,85.46666666666665,12154.0
2020-04-01,TWN,20.8,76.27,603.9,16.76845878136201,62.81146953405018,64.10000000000001,3.0
2020-07-01,TWN,25.33,77.23,1047.53,24.58817204301075,64.13082437275986,5.3,0.0
2020-10-01,TWN,22.04,76.46,619.41,15.144802867383511,66.83405017921147,38.9,0.0
2021-01-01,TWN,15.57,75.58,392.08,8.248463901689709,69.61981566820276,97.86666666666667,0.0
2021-04-01,TWN,20.55,75.88,575.97,16.47347670250896,67.96917562724015,62.36666666666667,0.0
2021-07-01,TWN,25.3,76.83,1086.86,24.50035842293907,60.517921146953405,22.9,0.0
2021-10-01,TWN,22.05,76.18,674.94,13.514336917562725,70.0146953405018,65.86666666666667,0.0
2022-01-01,TWN,15.34,74.7,370.7,6.649385560675884,69.68817204301075,73.13333333333334,707.0
2022-04-01,TWN,20.59,75.32,590.61,17.54121863799283,67.17885304659498,45.833333333333336,1439.0
2022-07-01,TWN,25.42,76.31,1061.0,24.85555555555555,59.45304659498208,36.53333333333333,2816.0
2022-10-01,TWN,22.12,75.86,651.47,14.849820788530463,68.09139784946235,37.266666666666666,5391.0
2023-01-01,TWN,15.58,74.69,383.91,8.930491551459292,72.18894009216591,76.33333333333333,8793.0
2023-04-01,TWN,20.69,74.87,610.32,16.272043010752686,72.81505376344086,64.66666666666667,10172.0
2023-07-01,TWN,25.42,75.77,1062.94,24.968817204301075,59.33763440860215,29.133333333333336,13308.0
2023-10-01,TWN,22.13,75.56,683.04,15.349820788530463,68.77419354838709,141.86666666666667,13648.0
2024-01-01,TWN,15.94,74.1,384.12,9.42491657397108,71.02892102335929,65.7,14386.0
2024-04-01,TWN,20.78,74.4,607.12,18.25663082437276,65.27419354838709,42.06666666666667,17765.0
2024-07-01,TWN,25.59,75.18,1058.38,25.138709677419353,61.07777777777778,38.1,5940.0
2024-10-01,TWN,22.15,74.58,594.46,13.56415770609319,67.48853046594982,68.66666666666667,0.0
2019-01-01,VNM,20.71,73.43,156.42,8.475422427035332,70.20276497695852,77.66666666666667,0.0
2019-04-01,VNM,25.58,72.24,360.62,18.11935483870968,66.00573476702509,28.066666666666663,0.0
2019-07-01,VNM,27.46,76.02,787.03,23.525089605734767,62.93942652329749,29.36666666666667,0.0
2019-10-01,VNM,24.79,76.53,639.45,15.47347670250896,69.24408602150538,55.73333333333333,0.0
2020-01-01,VNM,20.73,72.99,162.56,8.450129773822766,69.75046347793845,85.46666666666665,0.0
2020-04-01,VNM,25.99,72.53,387.17,16.76845878136201,62.81146953405018,64.10000000000001,0.0
